Ref_User;Ref_User_Emotion;Ref_User_Emotion_Intensity;Eval;Eval_User_Emotion;Eval_User_Emotion_Intensity;Distance;Dimension;Emotion;Intensity;SameUser
Bravo;A;6;Delta;H;56;0,721;128;Happiness;High;0
Bravo;H;5;Delta;H;56;0,721;128;Happiness;High;0
Echo;H;10;Delta;A;22;0,721;128;Anger;Low;0
Bravo;A;1;Delta;H;58;0,721;128;Happiness;High;0
Alpha;A;9;Bravo;H;24;0,721;128;Happiness;Low;0
Alpha;A;9;Bravo;H;23;0,721;128;Happiness;Low;0
Alpha;A;10;Bravo;H;30;0,721;128;Happiness;Low;0
Bravo;H;2;Alpha;A;22;0,721;128;Anger;Low;0
Bravo;A;8;Delta;H;59;0,721;128;Happiness;High;0
Bravo;A;3;Delta;H;21;0,721;128;Happiness;Low;0
Alpha;A;9;Bravo;H;21;0,721;128;Happiness;Low;0
Alpha;A;10;Bravo;H;28;0,721;128;Happiness;Low;0
Bravo;H;7;Delta;H;60;0,721;128;Happiness;High;0
Alpha;A;9;Bravo;H;22;0,721;128;Happiness;Low;0
Alpha;A;10;Bravo;H;29;0,721;128;Happiness;Low;0
Bravo;H;3;Delta;H;58;0,721;128;Happiness;High;0
Echo;H;5;Delta;A;22;0,721;128;Anger;Low;0
Echo;H;9;Delta;A;22;0,722;128;Anger;Low;0
Alpha;A;0;Bravo;A;57;0,722;128;Anger;High;0
Bravo;A;5;Delta;H;57;0,722;128;Happiness;High;0
Bravo;A;2;Delta;H;57;0,722;128;Happiness;High;0
Bravo;H;1;Alpha;A;22;0,722;128;Anger;Low;0
Bravo;H;2;Delta;H;58;0,722;128;Happiness;High;0
Alpha;A;2;Bravo;A;51;0,722;128;Anger;High;0
Delta;A;8;Echo;H;20;0,722;128;Happiness;Low;0
Alpha;A;9;Bravo;H;50;0,722;128;Happiness;High;0
Alpha;A;5;Bravo;A;50;0,722;128;Anger;High;0
